cleaned_text	lemm_text
мы одновременно выдернем кабели	одновременно выдернуть кабель
и переключим порты.	переключить порт
Отлично. По моему сигналу... на три.	отлично по мой сигнал три
Раз...	раз
Два...	два
Три!	три
Нужно действовать слаженнее.	нужно действовать слаженный
Да, вы правы.	да правый
Попробуем ещё раз?	попробовать ещё раз
Раз...	раз
Два...	два
Три!	три
ЕСТЬ!	есть
Перенаправление завершено.	перенаправление завершить
Если все прошло, как надо, системы восстановятся в течение нескольких минут.	если прошлый надо система восстановиться течение несколько минута
А если не получилось?	а получиться
Тогда нам с вами уже не придется об этом беспокоиться.	тогда мы вы прийтись беспокоиться
Молодчина, Бун!	молодчина буна
<i>Весь мир в панике: тейлонское крушение распространилось на огромное количество земных систем.</i>	iвесь мир паника тейлонский крушение распространиться огромный количество земной системi
<i>По данным полиции, у Московского Центра Сподвижников собралась полумилионная толпа испуганных и растерянных граждан.</i>	iпо данные полиция московский центр сподвижник собраться полумилионный толпа испуганный растерять гражданi
"<i>Посещая лабораторию ""Комтек"" Вашингтоне, где тоже пострадали люди, президент вновь призвал нацию к спокойствию.</i>"	iпосещать лаборатория комтек вашингтон пострадать человек президент вновь призвать нация спокойствиюi
Как она?	как она
Ушибы, переломы...	ушиб перелом
Бун перенаправил потоки.	буна перенаправить поток
У меня больше нет идей.	у идея
А если переключение потоков не сработает?	а переключение поток сработать
Тогда не знаю...	тогда знать
Система не реагирует.	система реагировать
Но и не атакует...	но атаковать
У нас ничего не вышло!..	у выйти
Я чувствую: на Землю обрушится ужасная катастрофа...	я чувствовать земля обрушиться ужасный катастрофа
<i>Это невероятно!</i>	iэтый невероятноi
<i>Размер корабля-носителя Сподвижников неописуем!</i>	iразмер корабляноситель сподвижник неописуемi
<i>Сообщения поступают отовсюду... Значит, его видно изо всех точек мира!</i>	iсообщение поступать отовсюду значит видно из точка мираi
<i>Сейчас я могу думать лишь об одном: </i>	iсейчас мочь думать лишь один i
<i>Сейчас я могу думать лишь об одном: слава Богу, что они пришли с миром!</i>	iсейчас мочь думать лишь один слава бог прислать миромi
<i>Слава Господу за Сподвижников!</i>	iслава господь сподвижниковi
Вот такой мощью мы обладаем,	вот мощь обладать
однако используем её только для спасения человечества от гибели.	однако использовать её спасение человечество гибель
<i>Почему?</i>	iпочемуi
Возможно, вам и вашим коллегам	возможно ваш коллега
<i>следует поискать ответ на ЭТОТ вопрос.</i>	iследовать поискать ответ этот вопросi
За время моего пребывания на Земле,	за время мой пребывание земля
я никогда не был так близок к человеческому существу,	близкий человеческий существо
как к вам.	вы
Могу сказать то же самое.	мочь сказать самый
Мне бы хотелось, чтобы мы с вами	я хотеться вы
достигли нового уровня... общения.	достигнуть новое уровень общение
Как?	как
У тейлонов	у тейлоновый
есть способность	способность
направлять всю нашу энергию	направлять наш энергия
в определенную часть тела.	определённый часть тело
В этой энергии заключена	в энергия заключить
наша сущность.	наш сущность
Ваши чувства?	ваш чувство
Эмоции?	эмоция
Да.	да
Моя рука станет проводником.	мой рука стать проводник
Коснитесь меня.	коснуться я
