cleaned_text	lemm_text
Ты хочешь сказать, что просто так дашь ей уйти?	ты хотеть сказать просто дать уйти
Это не я ее бросил а она меня.	это бросить я
За бабами надо бегать - в этом вся соль..	за баба бегать весь соль
Мой старик отец, прежде чем он покинул этот говенный мир, учил меня:	мой старик отец прежде покинуть говенный мир учить я
Никогда не бегай за автобусами и за бабами -	никогда бегать автобус баба
все равно не догонишь.	равно догнать
Я так понимаю, у вас тут какие-то дела?	я понимать какиеть дело
С тобой я бы занялся кое-какими делами но немного попозже.	с ты заняться коекакий дело немного поздний
А сейчас мы хотели бы поговорить с шефом.	а хотеть поговорить шеф
Держитесь в моем форватере.	держаться мыть форватер
Без проблем.	без проблема
Похоже, мы с тобой попали в клетку, Мальборо.	похоже ты попасть клетка мальборо
Я думаю, из этой клетки мы уже не вылетим.	я думать клетка вылететь
А я уверен, что полет состоится. Спорим?	а уверенный полёт состояться спорить
- На сколько? - На доллар.	на сколько на доллар
Только, если ты выиграешь, придется поверить мне в кредит.	только выиграть прийтись поверить кредит
Вчера я за такси заплатил и остался вообще без цента.	вчера такси заплатить остаться вообще цент
Если выиграю я, мы - покойники.	если выиграть я покойник
Пристегивай ремень, Мальборо. Взлетаем.	пристёгивать ремень мальборо взлетать
Американские авиалинии?	американский авиалиния
У вас оказалось кое-что принадлежащее мне,	у оказаться коечто принадлежащий я
и я хотел бы получить это назад.	хотеть получить это назад
Да? А что именно?	да а именно
Слушайте, ребята. Да, я вижу, что кишка у вас не тонка.	слушать ребята да видеть кишка тонкий
Но она и не настолько толста, как вам кажется.	но настолько толстый кажется
Мистер, я тебе настоятельно рекомендую обратить самое пристальное внимание...	мистер ты настоятельно рекомендовать обратить самый пристальный внимание
на мой кишечник. Там есть на что посмотреть.	кишечник там посмотреть
Чего вы хотите?	что хотеть
Ну, как насчет, скажем, двух с половиной миллионов долларов?	ну насчёт скажем два половина миллион доллар
Погоди минутку. Тут у меня небольшое пари,	погодить минутка тут небольшой пари
поэтому мне надо два с половиной миллиона долларов, плюс еще один доллар.	поэтому половина миллион доллар плюс доллар
Когда и где?	когда где
Самолетное кладбище.	самолётный кладбище
Сегодня вечерком, попозже.	сегодня вечерком поздний
И вот что я тебе скажу:	и ты сказать
ты лучше отзови своих ребят, а не то - вообще не шиша не получишь.	отозвать свой ребята вообще шиш получить
Все, больше нам разговаривать не о чем.	весь мы разговаривать чем
Да, сэр.	да сэр
Отпусти их, Александр.Пусть они уходят.	отпустить они александрпусть уходить
Пусть уходят.	пусть уходить
Так, пойдем.	так пойти
Для дилетантов вы работаете неплохо, мальчики.	для дилетант работать неплохо мальчик
Мы не мальчики.Мы уже взрослые.	мы мальчиким взрослый
Да. Покажи кристаллы.	да показать кристалл
Сперва деньги покажи.	сперва деньга показать
Эй.	эй
Только открывай свой кейс помедленнее.	только открывать свой кейс медленный
- А зачем этот лишний доллар? - А у нас с ним один спор вышел.	а лишний доллар а спорый выйти
Отдай.	отдать
Да, это была не прогулка по парку, но дело сделано.	да это прогулка парка дело сделать
Получилось!Получилось!	получилосьполучиться
Гляди, старик.	глядеть старик
Ребята, не считая вас, Джимми и Лулу,	ребята считать вы джимми лул
только этот кабак заставляет меня жить, день за днем.	кабак заставлять жить день днём
Спасибо вам за то, что вы его мне вернули.	спасибо то вернуть
У меня много дел.	у дело
- Завтра мы открываемся надолго! - Точно! Точно!	завтра открываться надолго точно точно
Ну, ребята, оно того стоило.	ну ребята оно стоить
Ну вы, ребята, чудики.	ну вы ребята чудик
Особенно ты, Харли.	особенно ты харли
- А зачем еще людям друзья? - Точно. Что сделано, то сделано.	а человек друг точно что сделать сделать
Ребята, давайте расслабимся. Мальборо, иди сюда, давай выпьем.	ребята давать расслабиться мальборо идти сюда давать выпить
За Лулу, которая убила бы меня, если бы знала, во что я вписался.	за лул который убить я знать вписаться
Но именно благодаря тому, что я вписался, у нее есть работа.	но именно благодаря тот вписаться работа
За Лулу.	за лул
Ты чего, старик? Всё же нормально прошло.	ты что старик весь нормальный прошлый
Нет, Харли. Нет, так не бывает.	нет харли нет бывать
Уж больно гладко все получилось.	уж больно гладко получиться
Я думаю, надо сматываться отсюда, пока всё не поуляжется.	я думать сматываться отсюда пока весь поулечься
Ты только посмотри.	ты посмотреть
- Как они нас нашли? - Понятия не имею.	как найти понятие иметь
И честно говоря даже не хочеть выяснять.	и честно говорить хочеть выяснять
Нет, только не это. С меня хватит, Харли.	нет это с хватить харли
Старик держит себя в руках.	старик держать рука
Сейчас он им скажет, что мы заходили и ушли.	сейчас сказать заходить уйти
Правильно, все правильно. Давай-давай, забирай своих парней и вали отсюда.	правильно правильно давайдавать забирать свой парный валить отсюда
Упс, минутку. Чего-то ему не нравится.	упс минутка чеготь нравиться
Да мне без разницы, чего ему там нравится.	да разница нравиться
- Надо рвать когти! - Да что ты говоришь!	надо рвать когтить да говорить
Черт, я сегодня сдохну, Харли, и виноват в этом будешь ты.	черта сегодня сдохнуть харли виноватый быть ты
Погоди, умирать еще рано. Давай через окно.	погодить умирать рано давать окно
Джек, прикрой меня!	джек прикрыть я
Джек, давай!	джек давать
Я иду!	я идти
Джек?	джек
Джек?	джек
- Давай, за работу. - Хорошо.	давать работа хорошо
Девушка, девушка, тихо.	девушка девушка тихо
Эй, эй. Мы не сделаем ничего плохого. Тихо.	эй эй мы сделать плохой тихо
Подержи ее.	подержать она
"Ничего себе ""подержи ее""."	ничто подержать она
Перестань! О господи! Девушка!	перестать о господь девушка
Эй, эй! Посторонним вход сюда воспрещен!	эй эй посторонний вход сюда воспретить
Немедленно покиньте территорию!	немедленно покинуть территория
Э, если ты плохо слышишь, повторяю: вход запрещен!	э плохо слышать повторять вход запретить
Ненавижу этот город!	ненавидеть город
Да что ты про него можешь знать?	да мочь знать
Я здесь вырос, тупица.	я вырасти тупица
- Я этого не знал. - Да ты много, чего не знаешь.	я знать да много знаешь
Ты хочешь сказать, что настоящие ковбои...	ты хотеть сказать настоящий ковбой
Ну эти, которые говно вилами кидают, умеют скакать на родео...	ну этот который говно вилы кидать уметь скакать родео
они че - выходцы из Лас-Вегаса?	че выходец ласвегас
Которые получше - да.	который хороший да
Возможно даже, самые лучшие.	возможно даже самый хороший
Эй, я знаю, что ты не хочешь здесь оставаться.	эй знать хотеть оставаться
Но мы здесь пробудем недолго. Только вымоемся и отоспимся.	но пробыть недолго только вымыться отоспаться
Да. Хорошо.	да хорошо
Я тебе не рассказывал,	я ты рассказывать
как я потерял невинность с жирной телкой примерно в таком же номере?	потерять невинность жирный тёлка примерно такой номер
Это было в Мескито, в Техасе. Ее звали Эни.	это мескито техас она звать эни
Не нравится мне на верхнем этаже.	не нравиться верхний этаж
В городе проходит какой-то съезд. Других номеров просто не было.	в город проходить какойтый съезд другой номер просто быть
Отсюда будет трудно уйти.	отсюда трудно уйти
Старина, здесь они нас не найдут. Я даже спорить на это не буду.	старина найти я спорить это быть
Я тоже не буду.	я быть
Может ты перестанешь скулить? Постоянно ноешь, как Джимми.	мочь перестать скулить постоянно ныть джимми
Джимми мертв, говно ты бесчувственное.	джимми мёртвый говно бесчувственный
Сегодня убили четверых наших друзей.	сегодня убить четверо наш друг
Они мертвы.Их больше нет.	они мертвыий нет
А Тебе на это наплевать?	а ты это наплевать
Тебя это сколько-нибудь волнует?	ты это скольконибудь волновать
Слышь, Мальборо. Я никого не заставлял идти со мной.	слышь мальборо я никто заставлять идти я
Ребята знали, чем рискуют.	ребята знать рисковать
Хорошо, это я виноват.	хорошо это виноватый
Мне теперь с этим жить.	я это жить
Но сейчас для нас главное - уцелеть, выбраться.	но главный уцелеть выбраться
Поэтому мы должны за одно.	поэтому должный один
Алло?	алло
Алло.	алло
Эй.	эй
Ты где? У тебя все в порядке?	ты где у порядок
Я в Лас-Вегасе.	я ласвегас
Я звоню тебе потому, что я надрался. Потому что я устал.	я звонить ты потому надраться потому устать
Потому что я хочу услышать твой голос.	потому хотеть услышать твой голос
Скажи мне точно, где ты сейчас и что ты натворил. Я тебе помогу.	сказать точно натворить я ты помочь
Нет. Помочь ты мне не сможешь.	нет помочь смочь
Слишком многим я выкопал могилы, а себе могилу рыть пока что не хочу.	слишком многий выкопать могила могила рыть пока хотеть
Роберт.	роберт
Будешь так бегать, и рано или поздно ты кончишь как твой отец -	быть бегать рано поздно кончить твой отец
в одиночестве, пьяный и всеми забытый. Я этого не хочу.	одиночество пьяный весь забытый я хотеть
Роберт?	роберт
Алло?	алло
Ты меня слышишь?	ты слышать
Харли! Сваливаем. К нам гости.	харли сваливать к мы гость
- Я знаю, как они нас нашли. - Ага. Отлично, потом расскажешь.	я знать найти ага отлично рассказать
Господи, пожалуйста, дай нам отсюда выбраться.	господь пожалуйста дать мы отсюда выбраться
Обещаю, я исправлюсь.	обещать исправиться
- Ерунда это, Харли. - Попробовать-то можно.	ерунда это харли попробоватьто можно
Черт!	черта
Наверх! Они пошли наверх!	наверх они послать наверх
Черт!	черта
Пошли!	послать
Готовься, Харли. Смерть уже рядом.	готовиться харли смерть ряд
Ты или быстро чего-нибудь придумывай, или начинай молиться по-настоящему.	ты быстро чегонибудь придумывать начинать молиться понастоящий
Я кажется нашел выход. Придется только прыгнуть.	я кажется найти выход прийтись прыгнуть
У тебя не все дома.	у дом
А у тебя есть предложения получше?	а предложение хороший
Не знаю, чего там на них напялено, Харли, но хрен ты их прострелишь.	не знать напялить харли хрен прострелить
Ладно, держи меня за руку.	ладный держать рука
Нет!	нет
- Другого выхода нет. - Мне наплевать.	другой выход нет я наплевать
- Лично я спрыгну. - Прыгай!	лично спрыгнуть прыгать
- Здесь, наверху, тебя пристрелят! - А там, внизу, ты расшибешься в лепешку!	здесь наверху пристрелить а там внизу расшибиться лепёшка
- Лучше расшибиться, чем пристрелят. - Это кому как.	хороший расшибиться пристрелить это кома как
Ну и хрен с тобой, сиди здесь, подыхай! А я лично пошел!	ну хрен ты сидеть здесь подыхать а лично пойти
Ну, Харли, за это я тебя просто ненавижу! Как же я ненавижу тебя за это!	ну харли это просто ненавидеть как ненавидеть это
Я ненавижу тебя, Харли!	я ненавидеть ты харли
Твою мать!	твой мать
Ты чего там застрял?	ты застрять
Ну, блин...	ну блин
Мы должны вернуться, Харли.	мы должный вернуться харли
Зачем?	зачем
Мы остались живы, все закончено.	мы остаться живой закончить
Нет, не закончено.	нет закончить
Нет, все закончено. Видишь вот это?	нет закончить видеть это
Не работает.	не работать
Это значит, теперь эти гавнюки не будут вылезать из ниоткуда.	это значит гавнюк быть вылезать ниоткуда
У нас куча денег.	у куча деньга
Денег, которые мы брали не для себя. В баре, в Лос-Анджелесе,	деньга который брать себя в бар лосанджелес
остались лежать наши мертвые друзья Так что ничего не закончено.	остаться лежать наш мёртвый друг так закончить
Иначе будет несправедливо.	иначе несправедливый
Перед нашими друзьями мы обязаны сделать так, чтобы было справедливо.	перед наш друг обязать сделать так справедливо
Лично я никаких долгосрочных планов для нас с тобой не строю.	лично никакой долгосрочный план ты строй
Мы вылезли живыми. И все. Лично я больше ничего делать не собираюсь.	мы вылезти живой и весь лично делать собираться
Черт тебя подери, Харли.	черта подрать харли
Если для тебя быть живым - означает провести всю жизнь в бегах,	если живой означать провести жизнь бега
мне такая жизнь не нужна.	такой жизнь нужный
Мальборо, делай то, что считаешь правильным. Хорошо?	мальборо делать то считать правильный хорошо
Лично я предпочитаю остаться в живых.	лично предпочитать остаться живой
Лучше умереть и чувствовать себя спокойно, чем жить и волноваться.	хороший умереть чувствовать спокойно жить волноваться
Чего надо?	что надо
Где Виржиния?	где виржиния
- Она спит. - Разбуди ее.	она спать разбудить она
Какого ему здесь надо?!	какой надо
- Нам надо поговорить. Успокойся. - Я спокоен!	мы поговорить успокоиться я спокойный
Если ты хочешь что-то сказать, говори быстро.	если хотеть чтоть сказать говорить быстро
Это твой - он тоже легавый?	это твой легавый
Только что получил лейтенанта.	только получить лейтенант
Он и есть твой этот самый?	он твой самый
Чего ты хочешь, Роберт?	что хотеть роберт
Тебе нужна моя помощь, мое сочувствие?	ты нужный помощь мой сочувствие
Или ты пришел просить моей руки? Или что?	или прийти просить мой рука или что
Я не знаю...	я знать
Я не знаю, чего я хочу.	я знать хотеть
Но я знаю, чего я не хочу.	но знать хотеть
Я не хочу, чтобы то, что между нами было,	я хотеть то мы быть
закончилось, просто так...	закончиться просто так
Ты была частью мой жизни. И ты была самой лучшей ее частью.	ты частью жизнь и самый хороший частью
До свидания, Виржиния.	до свидание виржиния
Роберт!	роберт
Извини, задержался. Застрял немного в Денвере.	извинить задержаться застрять немного денвер
- Слушай, мы с тобой друзья? - Ну конечно, друзья.	слушай ты друг ну конечно друг
Тогда скажи вот что. Мы с тобой много раз бывали во всяком дерьме.	тогда сказать что мы ты бывать всякий дерьмо
И я тебе тысячу раз задавал один и тот же вопрос.	и ты тысяча задавать вопрос
А ты мне на него так до сих пор и не ответил, хотя мы вроде друзья.	а сей пора ответить хотя вроде друг
Какой вопрос?	какой вопрос
Что у тебя за любовь к этим сапогам?	что любовь это сапог
Эти сапоги мне подарил мой старик-отец.	этот сапог подарить старикотец
Когда я первый раз участвовал в профессиональном родео,	когда один участвовать профессиональный родео
я был в этих сапогах.	этот сапог
Это был его первый и последний подарок.	это один последний подарок
Мальборо, ты же мог давно мне об этом рассказать!	мальборо мочь давно рассказать
Я думал, это касается только лично меня и моего старика-отца.	я думать это касаться лично мой старикаотец
В тот раз бык меня сбросил, и я сломал руку в четырех местах.	в бык сбросить сломать рука четыре место
Я думаю, тебе надо снова попробовать себя на родео.	я думать ты снова попробовать родео
Когда-нибудь попробую. Может быть.	когданибудь попробовать мочь быть
- Где ты это достал, Харли? - В Денвере.	где это достать харли в денвер
Ругер, Супер Блэк Хок.	ругера супер блэк хок
Модель 4.54.	модель 454
Черт подери, Харли. Для тебя это чересчур роскошный пистолет.	черта подрать харли для это чересчур роскошный пистолет
Именно из него я учился стрелять.	именно учиться стрелять
Из 4.54 никто не учится.	из 454 никто учиться
А я вот учился.	а учиться
Тогда все понятно.	тогда понятно
За свою жизнь я много раз попадал в разное дерьмо.	за жизнь попадать разный дерьмо
Но еще три недели назад,	но неделя назад
если я по чему и стрелял, то только по пустым жестянкам.	что стрелять пустой жестянка
Я никогда не думал,	я думать
что смогу кого-нибудь пристрелить просто так, от злости.	смочь когонибудь пристрелить просто так злость
И вообще не думал, что буду убивать людей.	и вообще думать быть убивать человек
Я тоже не думал.	я думать
Есть сигнал, квадрат 0-1-0. Они в семи милях к северо-востоку отсюда.	есть сигнал квадрат 010 они семь миля северовосток отсюда
Такие же слова говорил мой второй пилот во время атаки на Ке Санг.	такой слово говорить два пилот время атака ке санга
Это было последнее, что он сказал.	это последний сказать
Заткнись и веди вертолет.	заткнуться вести вертолёт
Хорошо. Хорошо.	хорошо хорошо
О, Господь, если ты существуешь, если ты смотришь на нас,	о господь существовать смотреть мы
неважно откуда, но все равно ты на нас смотришь, то.Господь лучше вали отсюда.	неважно откуда равно смотреть тогосподь валить отсюда
Помни, эти жилеты - пуленепробиваемые.	помнить жилет пуленепробиваемый
Поэтому целься в голову. Прямо по центру.	поэтому целиться голова прямо центр
Лучше держи пистолет обеими руками.	хороший держать пистолет оба рука
И помни: на курок надо нажимать, Харли. Не дергать.Не дрочить.	и помнить курок нажимать харли не дергатьня дрочить
Просто нажимай. Готов?	просто нажимать готовый
- Сейчас они, у нас попляшут. - Сейчас всё станет правильно.	сейчас они поплясать сейчас весь стать правильно
Между прочим, ты помни, что каждый выстрел из твоего пистолета стоит нам два доллара.	между прочить помнить каждый выстрел твой пистолет стоить мы доллар
Один патрон стоит два доллара, понял?	один патрон стоить доллар понять
Сколько я уложил?	сколько уложить
Ты потратил сейчас 12 долларов, и не в кого не попал.	ты потратить 12 доллар кто попасть
А я пристрелил одного, и он мне обошелся примерно в 4 доллара 25 центов.	а пристрелить один обойтись примерно 4 доллар 25 цент
Где они?	где они
Здесь... И денег у них - куры не клюют.	здесь и деньга кура клевать
Похоже на этот раз мы их, серьезно разозлили.	похоже они серьёзно разозлить
Это точно. Давай, бежим.	это точно давать бежать
Харли?	харли
Харли?	харли
- Харли? - Чего?!	харли что
Двоих я уже пристрелил.А ты - никого. Хоть целься иногда, Харли.	двое пристрелить никто хоть целиться иногда харли
Я стараюсь. Бог свидетель - я стараюсь.	я стараться бог свидетель стараться
Ладно, пошли.Кажется еще двое остались.	ладный пошликазаться двое остаться
Черт, твою мать!	черта твой мать
Черт, твою мать!	черта твой мать
Два доллара.	два доллар
Четыре.	четыре
Шесть.	шесть
Двенадцать.	двенадцать
Сегодня ты умрешь в любом случае.	сегодня умереть любой случай
Хочешь умереть быстро - говори, где деньги.	хотеть умереть быстро говорить деньга
Если хочешь умереть медленно - можешь не говорить.	если хотеть умереть медленно мочь говорить
Выбирай.	выбирать
Сегодня хороший денек для того, чтобы умереть. Так что давай медленно.	сегодня хороший денёк тот умереть так давать медленно
Эй, слизняк. Отпусти его.	эй слизняк отпустить он
Ну, все, мне конец.	ну весь конец
Где деньги?	где деньга
Где деньги?	где деньга
Курок надо нажимать, Харли. Просто нажимать!	курок нажимать харли просто нажимать
- О, черт. - Черт!	о черта черта
Это же больно, Харли. Это очень больно!	это больно харли это очень больно
Похоже, удача повернулась к тебе задом.	похоже удача повернуться ты задом
Так вот, где деньги?	так вот деньга
Пристрели его, черт возьми, не думай!	пристрелить он черта взять думать
Давай, стреляй! Ты облегчаешь мне мою же задачу.	давать стрелять ты облегчать мой задача
Пристрели этого ублюдка! Не думай, пристрели его!	пристрелить ублюдок не думать пристрелить он
Стреляй же, черт подери!	стрелять же черта подрать
Вот черт.	вот черта
Ну вот, одного все-таки завалил. Как твои ощущения?	ну вот один всетаки завалить как твой ощущение
Двенадцать долларов потратил. Все-таки не дорого сукин сын стоит.	двенадцать доллар потратить всетаки дорого сукин сын стоить
Говнюк!	говнюк
Как ты себя чувствуешь?	как чувствовать
Как будто жестко скакал, а потом стал мокрым.	как жёстко скакать стать мокрый
Ну давай, вставай, кажется, еще остался еще один.	ну давать вставать кажется остаться один
Идем.	идти
Черт возьми, Харли! Ты же в меня целился.	черта взять харли ты целиться
Ты же в меня попал!	ты попасть
Ты меня вообще чуть не пристрелил. Ну, Харли! Ну, говнюк!	ты вообще пристрелить ну харли ну говнюк
Ребята, поверить не могу - наконец-то пришили этих ублюдков!	ребята поверить мочь наконецтый пришить этот ублюдок
Наконец хоть кто-то смог это сделать!	наконец ктоть смочь это сделать
- А чего? - Они были ссыкуны.	а что они ссыкун
Понапялили на себя кевлара японского.	понапялить кевлар японский
[говорит по-японски]	говорить пояпонски
Держи! Это твоя последняя получка. Теперь работаешь на нас.	держать это твой последний получка теперь работать мы
[говорит по-японски]	говорить пояпонски
Сделаем так.	сделать так
"Как только я потребую возобновить договор аренды, и он ответит ""нет"","	как потребовать возобновить договор аренда ответить нет
ты сразу в него стреляешь.	сразу стрелять
- Почему я? - Ну потому что у меня пули кончились.	почему я ну пуля кончиться
Да, Хавард, я рад, что ты мне позвонил, но...	да хавард рад позвонить но
Чего ты хочешь от меня? Говори конкретно.	что хотеть я говорить конкретно
Ага. Слушай, Хавард, меня не интересует третий мир, понимаешь?	ага слушай хавард интересовать три мир понимать
Там постоянно что-нибудь идет не так как надо.	там постоянно чтонибыть идти надо
Мы уже об этом говорили, и я не хочу говорить об этом снова.	мы говорить хотеть говорить снова
Слушай, Хавард, передавай привет жене. Ты вроде женат, да?	слушай хавард передавать привет жена ты вроде женатый да
Нам нужен Ченс Уайлдер. Это не ты, случайно?	мы нужный ченс уайлдёр это ты случайно
Да, это я.	да это я
Разговаривай, Харли.	разговаривать харли
Итак.	итак
Это- твое. Мы это взяли, с нашей стороны это было некрасиво. Мы предлагаем произвести обмен.	это твой мы это взять наш сторона это некрасиво мы предлагать произвести обмен
"Теперь ты возобновляешь договор аренды бара ""Рок-н-ролл""."	теперь возобновлять договор аренда бар рокнролл
Никаких условий, никаких отсрочек.	никакой условие никакой отсрочка
Всё должно быть честно. Это всё, что нам надо.	весь должный честно это весь мы надо
Вы, ребята, наверно, заколдованные. Раз уж зашли так далеко.	вы ребята наверно заколдованный раз заслать далеко
Четверо наших друзей убиты.	четверо наш друг убитый
И мы не заколдованные. Мы просто очень рассержены.	и заколдованный мы просто очень рассердить
Это обидно.	это обидный
Это обидно.	это обидный
Уж извините, что я вас рассердил.	уж извинить рассердить
Послушайте. Договор аренды остается в силе. Разговор окончен.	послушать договор аренда оставаться сила разговор окончить
Так что если вы пришли чтобы убить меня - валяйте.	так прислать убить валять
А если нет - катитесь отсюда.	а катиться отсюда
У меня нет времени на таких как вы. Ясно? Я очень занят.	у время такой вы ясно я очень занятый
Слышь, это ведь не игрушки.	слышь это игрушка
Так или иначе любой бизнес - игра.	так иначе люба бизнес игра
Продажа наркотиков - это тем более не игра.	продажа наркотик это игра
Это как посмотреть.	это посмотреть
Я зарабатываю, 500 тысяч долларов в год,	я зарабатывать 500 тысяча доллар год
сидя в этом кресле.	сидеть кресло
И делаю еще 50 миллионов в год,	и делать 50 миллион год
сидя здесь же, в этом же кресле, занимаясь наркотиками.	сидеть же кресло заниматься наркотик
Так что это большая и серьезная игра...	так это большой серьёзный игра
со своими большими и серьезными правилами.	свой больший серьёзный правило
Так вот, игра закончена. Давай, Мальборо.	так вот игра закончить давать мальборо
Чего ты ждешь? пришей этого ублюдка и идем отсюда.	что ждать пришить ублюдок идти отсюда
Я не могу.	я мочь
Так неправильно.	так неправильно
Слушай. Этот подонок убил четверых наших друзей просто так.	слушай этот подонок убить четверо наш друг просто так
Все равно так неправильно.	весь равно неправильно
О чем ты говоришь?	о говорить
Мой старик-отец, прежде чем он покинул этот говенный мир, говорил мне:	мой старикотец прежде покинуть говенный мир говорить я
никогда не стреляй в безоружного.	стрелять безоружный
Слушай, оставь своего старика в покое, он уже давно умер.	слушай оставить свой старик покой давно умереть
- Ты моего отца не трожь, понял? - Понял.	ты мой отец трогать понять понять
- Держи. Вот теперь он вооружен. - Пистолет не заряжен, Харли.	держать вот вооружённый пистолет зарядить харли
Ну и что? Этот говнюк продает наркотики детям.	ну что этот говнюк продавать наркотик ребёнок
Бросайте оружие!	бросать оружие
Ну, ребятки. Вы что, в самом деле думали,	ну ребятки вы что самый дело думать
что вот так вот зайдете сюда, и просто меня пристрелите, да?	зайти сюда просто пристрелить да
- Так и думали, что ли? - Да, был у нас такой план.	так думать ли да план
Ага, так и было задумано.	ага задумать
Да, ребята... Вы - это, конечно, что-то.	да ребята вы это конечно чтоть
Мне это даже нравится. Нравится.	я это нравиться нравиться
Я даже почти жалею о том, что мне придется вас убить.	я жалеть тот прийтись убить
Но я это сделаю. Я убью вас. Прямо сейчас.	но это сделать я убить вы прямо сейчас
Вы что, заплатили ему, что ли?	вы что заплатить он ли
Нет. Это были твои деньги. Ты сам ему заплатил.	нет это твой деньга ты заплатить
А пострелял он бесплатно, чисто ради удовольствия.	а пострелять бесплатно чисто ради удовольствие
Ну, ребята. Как это сказал твой друг - оставь своего отца в покое.	ну ребята как это сказать твой друг оставить свой отец покой
Посмотрим, из чего ты сделан.	посмотреть сделать
Лови!	ловить
Харли!	харли
- Вовремя. - Я же тебе говорил, стрелять надо было.	вовремя я ты говорить стрелять быть
Слышь, стволы - для того, чтобы стрелять,	слышь ствол тот стрелять
а не для того, чтобы ими бросаться.	тот они бросаться
Я просто пытался уравнять шансы.	я просто пытаться уравнять шанс
Куда поедешь на этот раз?	куда поехать раз
А кто сказал, что я уезжаю?	а сказать уезжать
Да ладно, Харли. Ты ведь на месте не сидишь.	да ладный харли ты место сидеть
Хочешь со мной?	хотеть я
Не могу.	не мочь
Не надо было тебя спрашивать. Никогда не соглашаешься.	не спрашивать никогда соглашаться
Ладно, катись отсюда.	ладный катиться отсюда
Вайа кон диос, амиго. Ступай с богом.	вай кон диос амиго ступать бог
Выступает Роберт Ли Эдисон - ковбой в третьем поколении,	выступать роберт ли эдисон ковбой третье поколение
человек непростой судьбы.	человек непростой судьба
Родом из Лас-Вегаса, штат Невада. Не выступал семь лет...	родом ласвегас штат невад не выступать семь год
с тех пор, как получил тяжелую травму...	тот пора получить тяжёлый травма
в финале национального родео 7 лет назад.	финал национальный родео 7 год назад
Посмотрим, как он справится с быком по кличке Хондо,	посмотреть справиться бык кличка хондо
с лучшим быком компании Даймонд!	хороший бык компания даймонд
Ну, здоровяк. Пусть на этот раз получится.	ну здоровяк пусть получиться
Выпускай!	выпускать
- Выпускай! - Давай, ковбой!	выпускать давать ковбой
Эй.	эй
Тебе куда?	ты куда
Да, в общем-то, неважно.	да общемто неважно
Садись. Я тебя как раз туда и отвезу.	садиться я туда отвезти
перевод субтитров: Мусяка.	перевод субтитр мусяк
Русские субтитры на: http://www.subtitry.ru/	русский субтитр на httpwwwsubtitryru
