cleaned_text	lemm_text
Я уже много лет твержу тебе, что ты создатель.	год твердить создатель
Ты должен создавать.	должный создавать
Знаешь что, Джо? Я построил это.	знать джо построить это
Я построил все это, когда ты сидел внизу	построить весь это сидеть внизу
в подвале, перебирая стикеры.	подвал перебирать стикер
Это Кэмерон надоумила тебя?	это кэмерон надоумливать
Я заметил, что она заглядывала сегодня.	замечать заглядывать сегодня
Ну конечно.	
Послушай, я лишь прошу поместить	послушать лишь просить помещать
элементы управления игрой в руководство.	элемент управление игра руководство
- Нет. - И все.	
Нет, худшее, что можно сделать с фокусом -	плохой сделать фокус
объяснить, как он работает.	объяснять работать
Сколько бы зрители ни просили,	сколько зритель просить
большее удовлетворение они получат,	больший удовлетворение получать
если раскроют его сами.	раскрывать
Нужно уважать игрока.	нужно уважать игрок
Привет!	привет
Итак?	итак
Свихнуться, да?	свихиваться
Кэмерон, что ты здесь делаешь?	кэмерон делать
Я же сказала. Мне нужно продвигать игру.	сказать нужно продвигать игра
Нет, я имею в виду, что ты делаешь здесь?	иметь вид делать
Вся эта фигня была позади.	весь фигня позади
Браузер?	браузер
Джо.	джо
Ты не представляешь, как много он работал,	представлять работать
чтобы вернуться туда, где он сейчас… как много я работал.	вернуться туда … работать
А теперь, внезапно,	внезапно
ты чувствуешь вину за то, что не показывалась на Loadstar.	чувствовать вина показываться loadstar
Ты возвращаешься в его жизнь и заводишь его.	возвращаться жизнь заводить
- Я ничего не делала. - Слушай, ты провела пять минут	ничто делать слушать проводить пять минута
с ним в подвале, и теперь он убежден,	подвал убежденный
что ты вручила ему огонь с вершины горы.	вручать огонь вершина гора
Слушай, я не говорю, что ты делаешь это специально,	слушать говорить делать это специальный
но каждый раз, когда ты возвращаешься в его жизнь…	каждый возвращаться жизнь …
Я была должна ему.	должный
Я была должна вам обоим.	должный оба
Знаешь, вчера ты спросила меня, жестока ли ты.	знать вчера спрашивать жестокий
Извините. Комната в нашем распоряжении только до 10:00.	извинять комната наш распоряжение 10 00
Была рада повидать тебя, Гордон.	рад повидать гордон
Да. Я хочу сказать, разве Бог не для того создал похмелье...	хотеть сказать бог создавать похмелье ...
чтобы научить подростков не пить слишком много?	научать подросток пить слишком
Пить - это одно.	пить это
Ладно, ну, лучше дома	ладно дома
с одним из нас, чем где-то еще, так?	где-то
Гордон, все нормально.	гордон нормально
Она сказала тебе, что пока не хочет в колледж,	сказать пока хотеть колледж
или она все еще только меня мучает этим?	мучить
Это хорошо, что у нашей дочери такой свободный дух.	это наш дочь свободный дух
Ну, Джоани, безусловно, находчива.	джоань безусловно находчивый
Ты не поверишь разнообразию домашней утвари...	поверять разнообразие домашний утварь ...
даже фруктов…	фрукт …
из которых она нашла способ курить травку.	который находить способ курить травка
Что ж, вот твой главный аргумент.	твой главный аргумент
Ей понравится в Беркли.	понравиться беркли
Я поговорю с ней.	поговорить
Спасибо.	спасибо
Было странно вчера увидеть Кэмерон,	странно вчера увидеть кэмерон
особенно в твоих трениках.	особенно твой треник
Ой, ну ты знаешь,	ой знать
она всегда неровно ко мне дышала.	неровно ко дышать
Нет.	
Да, ну мне нравится,	нравиться
что ты хотя бы подумала о такой вероятности.	хотя подумать вероятность
Знаешь, что она мне сказала о Mosaic?	знать сказать mosaic
Она сказала: “Я удивлена, что это не ты”.	сказать : “ удивлять это ”
Что это должно значить?	это должно значить
Не знаю.	знать
Ее последний визит заставил Джо подпрыгивать	последний визит заставлять джо подпрыгивать
- от новой идеи. - Ну конечно.	новый идея
Да, я имею в виду, что он внезапно надумал,	иметь вид внезапно надумывать
что должен проиндексировать каждый существующий сайт.	должный проиндексировать каждый существующий сайт
Как такое вообще сделать?	вообще сделать
Поверь, последние три года он тщательно, вручную...	поверять последний год тщательно вручную ...
выстраивал список URL.	выстраивать список url
Это кажется ужасно утомительным.	это казаться ужасно утомительный
Да, ну ты же знаешь.	знать
Джо… Как собака за костью.	джо … собака кость
Он такой.	
А Кэмерон нравится высирать радуги,	кэмерон нравиться высирать радуга
чтобы отвлекать внимание от своего поганого поведения.	отвлекать внимание свой поганый поведение
Я закажу лосося. А ты?	заказывать лосось
Звучит неплохо. Мне то же самое.	звучать неплохо самый
За Mosaic...	mosaic ...
и, соответственно, за смерть наших конкурирующих браузеров.	соответственно смерть наш конкурировать браузер
Хорошие новости. Мы его добили.	хороший новость добивать
Журналы.	журнал
Мы используем алгоритм для индексации каталогов	использовать алгоритм индексация каталог
основных публикаций по одному журналу за раз.	основной публикация журнал
Вуаля...целый клад текстовых документов	вуаль ... целый клад текстовый документ
с проблемой неструктурированных данных	проблема неструктурированный данные
что просто ждет своего разрешения.	просто ждать свой разрешение
Нет, это не то.	это
Мы также обсуждали юридические услуги...	также обсуждать юридический услуга ...
регистр сводок и прецедентов.	регистр сводка прецедент
- Ну, мы… - Слушайте, все это - мертвые данные.	… слушать это мертвый данные
Что же растет?	расти
К чему такому динамическому мы можем применить этот алгоритм?	динамический мочь применять алгоритм
Мы строим мир будущего.	строить мир будущее
Я не знаю, как нам индексировать данные в реальном времени.	знать индексировать данные реальный время
К несчастью.	несчастие
Ну, а что насчет сети?	насчет сеть
Количество веб-сайтов только за этот год выросло на 500%.	количество веб сайт год вырастать 500
В следующем году рост будет экспоненциальным.	следующий год рост экспоненциальный
В таком случае пул данных теоретически неограничен.	случай пул данные теоретически неограниченный
Нам придется скорректировать алгоритм,	приходиться скорректировать алгоритм
но мы могли бы замахнуться на индексацию всей сети,	мочь замахиваться индексация весь сеть
сделав ее доступной для поиска.	сделать доступный поиск
И как бы вы ее проиндексировали?	проиндексировать
С помощью алгоритма.	помощь алгоритм
Это было бы полностью автоматизировано и компьютеризировано.	это полностью автоматизировать компьютеризировать
Это значит, что данные обновлялись бы практически сразу	это значить данный обновляться практически сразу
при добавлении каждого нового сайта.	добавление каждый новый сайт
Вот именно.	именно
Это идея.	это идея
Не говори мне, что награда за решение задачи Энсо -	говорить награда решение задача энсо
это возвращение к началу игры.	возвращение начало игра
Боюсь, у меня для тебя плохие новости.	бояться плохой новость
Итак, Энсо - это ноль, и я должен начать все заново.	итак энсо это ноль должный начинать заново
Это может означать все, что угодно.	это мочь означать угодно
Теперь ты можешь преодолеть пройденный путь	мочь преодолевать проходить путь
совершенно по-иному.	совершенно по-иному
Извини за вчерашнее.	извинять вчерашний
Просто мне было трудно...	просто трудно ...
поверить, что браузеру конец,	поверить браузер конец
но теперь я знаю, что… все кончено.	знать … кончать
Правда.	правда
Несмотря на это, я не хочу, чтобы прошло 5 месяцев	несмотря это хотеть проходить 5 месяц
или 5 лет, прежде чем я услышу тебя.	5 год прежде услышать
Так что не пропадай снова.	пропадать снова
Я хочу… знать тебя в моей жизни.	хотеть … знать жизнь
Ты уже знаешь меня, Джо.	знать джо
Я не вернусь в Японию.	вернуться япония
Том меня оставил.	оставлять
