cleaned_text	lemm_text
Я пойду с вами. Я не могу предоставить это вам.	я пойти вы я мочь предоставить это вы
Теперь и моя задница на линии огня.	теперь задница линия огонь
Манито!	манитый
Почему не тренируешься?	почему тренироваться
Я же сказал тебе. Каждый день, все время.	я сказать ты каждый день время
Я не могу играть на этой гитаре.	я мочь играть гитара
Иди сюда.	идти сюда
Куда ты идешь?	куда идти
Я иду забрать мою гитару.	я идти забрать мой гитара
Я подожду здесь.	я подождать здесь
Это неподалеку отсюда.	это неподалёку отсюда
Что неподалеку?	что неподалёку
Моя гитара. Я хочу показать тебе, как я тренируюсь.	мой гитара я хотеть показать ты тренироваться
Дурацкий ребенок.	дурацкий ребёнок
Стой здесь. Никому нельзя здесь находится.	стоять здесь никто находиться
Видишь? Здесь это происходит.	видеть здесь это происходить
Видишь? Теперь я могу на этом играть.	видеть теперь мочь играть
Даже и не думай.	даже думать
Давай гитару.	давать гитара
Гитару!	гитара
Проваливай!	проваливать
Дерьмо.	дерьмо
Это гитара твоего отца?	это гитара твой отец
Вот почему он больше не работает?	вот почему работать
Они меняют гитары каждый день.	они менять гитара каждый день
И что ты имеешь?	и иметь
Мой отец больше не работает. Он смотрит телевизор.	мой отец работать он смотреть телевизор
Он говорит, что все делают это, но скрывают.	он говорить делать это скрывать
Женщины в детских колясках, в церкви...	женщина детский коляска церковь
...в книжных магазинах. Спроси Каролину.	в книжный магазин спросить каролина
Она расскажет тебе.	она рассказать ты
Она тоже получает посылки.	она получать посылка
Что??? Господи.	что господь
- Что ты им сказала ?! - Кто ?	что сказать кто
- Ты работаешь на них, так ? - Я ни на кого не работаю.	ты работать они я кто работать
Я хочу знать кому ты сказала !	я хотеть знать кома сказать
- Ничего. - Ничего ?!	ничто ничто
Что ты им сказала ?!	что сказать
Я сказала, что ходила в церковь !	я сказать ходить церковь
- Я никому не должна ничего говорить ! - Посмотри на меня !	я никто должный говорить посмотреть
Ты защищаешь его!	ты защищать он
- Я нет! - Ты!	я нет ты
Если бы это было так, то я бы сказала ему, что ты здесь.	если это так сказать он здесь
Ты не хочешь его смерти!	ты хотеть смерть
Я не хочу, чтобы кто то умер! Убийство это не лучший выход.	я хотеть умереть убийство это хороший выход
Видишь?!	видеть
Ты знаешь что я вижу?	ты знаешь видеть
Я вижу, что ты не лучше чем он.	я видеть он
Одинаковое дерьмо.	одинаковый дерьмо
Любого можно купить.	любой купить
Не каждого.	не каждый
Ты такой хороший, да?	ты хороший да
Видишь книжный магазин? Это мое.	видеть книжный магазин это мой
Кто угодно может зайти и оставить что нибудь.	кто угодный зайти оставить нибыть
- Пару дней назад... - Сколько?	пара день назад сколько
... кто то приходит чтобы забрать.	приходить забрать
Я сдаю место.	я сдавать место
- Это все, что я делаю. - Сколько?!	это весь делать сколько
Сколько они платят тебе?!!	сколько платить ты
Около пятидесяти штук в год.	около пятьдесят штука год
Пятьдесят тысяч	пятьдесят тысяча
Наличными.	наличный
Посмотри на себя. Ты снова не в порядке. Иди сюда.	посмотреть себя ты снова порядок идти сюда
На прилавок.	на прилавок
Я не для этого открыла это место чтобы смотреть как оно раззоряется.	я открыть это место смотреть оно раззоряться
Это не приносило мне денег. Я должна была закрыться.	это приносить деньга я должный закрыться
Однажды, Буччо зашел с чемоданом полным денег.	однажды буччо зайти чемодан полный деньга
"... и сказал мне, ""Каролина, возьми это..."	сказать я каролина взять это
... продолжай заниматься своим делом ...	продолжать заниматься свой дело
"... и я буду давать тебе $50.000 в год"""	быть давать ты 50000 год
Здесь этим занимаются почти все люди в городе.	здесь это заниматься человек город
Они используют свой бизнес как прикрытие.	они использовать свой бизнес прикрытие
Я использую часть денег, чтобы это место не закрылось.	я использовать часть деньга это место закрыться
И иногда я думаю, что...	и думать что
... если когда нибудь ...	
... здесь станет совсем плохо ...	стать плохо
... у меня будут деньги чтобы уехать.	быть деньга уехать
Но я не могу уехать.	но мочь уехать
Потому что раз ты тут, ты не можешь уйти.	потому тут мочь уйти
Самый близкий человек, который был как брат...	самый близкий человек который брат
...был только что убит.	быть убитый
Я не могу остановить то, что я должен сделать.	я мочь остановить то должный сделать
Просто не могу.	просто мочь
Проклятье!	проклятие
Тебе нужна помощь?	ты нужный помощь
Нет. Я просто пытаюсь сдвинуть...	нет я просто пытаться сдвинуть
... мою кассу.	мой касса
Мне нужна новая.	я нужный новый
Итак...	итак
... что привело тебя сюда?	привести сюда
Я не так часто захожу, так ведь?	я часто заходить ведь
Нет.	нет
Как ты тут?	как тут
Да все в порядке.	да порядок
Бизнес?	бизнес
Все хорошо.	весь хорошо
Хотя могло быть и лучше.	хотя мочь хороший
Я же говорил тебе ...	я говорить ты
... книжная лавка ...	книжный лавка
... не для этого города.	город
И ты?	и ты
Я ищу кое кого, кто вмешивается в мои дела.	я искать кой кто вмешиваться мой дело
Ты может слышала, что было в баре сегодня.	ты слышать бар сегодня
О, да. Там стреляли.	о да там стрелять
Ты не заметила кого нибудь, кто бы выглядел...	ты заметить кто нибыть выглядеть
Подозрительно?	подозрительно
Нет.	нет
Бля!	бля
Парень, которого я разыскиваю, действительно так опасен ...	парень который разыскивать действительно опасный
... что я даже не прошу тебя, что бы ты противостояла ему ...	просить ты противостоять
... но ...	
... если ты увидишь его ...	увидеть
... ты позвонишь мне?	позвонить я
Конечно.	конечно
Надеюсь ...	надеяться
... у нас не будет больше пальбы?	пальба
Но я не видела его.	но видеть он
Ты ...	ты
... не будешь лгать мне ...	быть лгать
... так ?	
Нет.	нет
Какой у тебя беспорядок тут.	какой беспорядок тут
Да.	да
Я как раз навожу порядок.	я навозить порядок
Спасибо за кофе. Позвони мне.	спасибо кофе позвонить я
Да...	да
... если я замечу его ...	заметить
... я сразу же позвоню тебе.	сразу позвонить ты
Позвони мне.	позвонить я
Это был он?	это он
Ты не будешь ничего делать с ним здесь, или нас обоих убьют.	ты быть делать здесь оба убить
А я не хочу, чтобы кто то здесь был убит.	а хотеть убитый
Держись от окна подальше.	держаться окно далёкий
Он не такой уж и плохой.	он плохой
Действительно, он почти праведник.	действительно праведник
Почему ты ему не сказала...	почему сказать
... что я здесь?	здесь
Я не знаю.	я знать
Я знаю, что ты считаешь его ужасным человеком.	я знать считать ужасный человек
Милая, это так.	милый это так
Он такой.	он такой
Нет.	нет
У него есть и хорошая сторона.	у хороший сторона
И только это может спасти его.	и это спасти он
Что это?	что это
Это для тебя.	это ты
Для меня?	для я
Мне это больше не понадобится.	я это понадобиться
Хорошо, но ты можешь оставить это себе.	хорошо мочь оставить это себя
Я не стала покупать футляр, поскольку он у тебя уже есть.	я стать покупать футляр поскольку есть
Она прекрасна. Спасибо.	она прекрасный спасибо
Я подумала, что ты мог бы...	я подумать мочь бы
... убрать все эти пистолеты, и положить ее туда.	убрать пистолет положить туда
Может быть.	мочь быть
Сыграй что нибудь.	сыграть нибыть
Нет.	нет
Давай, я помогу тебе.	давать помочь ты
- Извини. - Поаккуратней.	извинить аккуратный
Все нормально.	весь нормальный
Нет. Я не могу больше играть.	нет я мочь играть
Почему?	почему
Ладно, посмотри на мою руку. Она ...	ладный посмотреть мой рука она
Я не могу.	я мочь
Мы можем импровизировать.	мы мочь импровизировать
Импровизировать?	импровизировать
Ты играешь?	ты играть
Немного.	немного
Хорошо.	хорошо
Это даже не нота.	это нота
Дай, я покажу тебе.	дать показать ты
Поставь пальцы сюда.	поставить палец сюда
Вот так?	вот так
Хорошо. Просто великолепно.	хорошо просто великолепно
Посмотрим...	посмотреть
Хорошо.	хорошо
Мемо...	мть
... он в книжной лавке.	книжный лавка
Да, я уверен в этом.	да уверенный это
Проверьте. Если он там, и она прячет его ...	проверить если там прятать
... убейте обоих.	убить оба
Пусть это выглядит как несчастный случай.	пусть это выглядеть несчастный случай
Это книжная лавка.	это книжный лавка
Сожгите ее.	сжечь она
Вперед!	вперёд
Уходим!	уходить
Поспеши!	поспешить
Возьми это!	взять это
Что?	что
Уходим!	уходить
Что!	что
Я должна забрать бумажник!	я должный забрать бумажник
К черту!	к черта
Постой!	постоять
Постой!	постоять
Здесь.	здесь
Ты хорошо выглядишь.	ты выглядеть
Спасибо.	спасибо
Куда мы идем?	куда идти
Вниз по лестнице, наружу.	вниз лестница наружу
Возьми это.	взять это
Боже правый!	бог правый
Что ты делаешь?!	что делать
Уходим отсюда!	уходить отсюда
Давай!	давать
Двигай, двигай!	двигать двигать
Ты в порядке?	ты порядок
Извини, Каролина.	извинить каролина
Мне очень жаль.	я очень жаль
Это он.	это он
Что?	что
Это Буччо?	это буччо
Я могу пристрелить его прямо отсюда.	я мочь пристрелить прямо отсюда
Ублюдок!	ублюдок
Что?	что
Что ты делаешь?	что делать
Пристрели его.	пристрелить он
Стреляй!	стрелять
Вся моя жизнь была там.	весь жизнь там
Ты разве не видишь?	ты видеть
Разве ты не видишь? Он пришел убить меня.	разве видеть он прийти убить я
Пойдем.	пойти
Проклятье!	проклятие
В чем дело? У тебя был такой отличный шанс!	в дело у отличный шанс
Что такого? Почему ты не застрелил его?	что такой почему застрелить он
Пойдем.	пойти
Пойдем.	пойти
Уходим!!!	уходить
Подожди минутку!	подождать минутка
Есть кое что...	есть кой что
... если вы не можете найти того, кто бегает по городу ...	мочь найти тот бегать город
... и постоянно прячется.	постоянно прятаться
То я могу понять это.	то мочь понять это
А вот теперь я не могу понять другого ...	а мочь понять другой
... как ты можно дать ему уйти, когда знаешь где он?	дать уйти знаешь он
Вы едете по городу ...	вы ехать город
... видишь кого то, кого не знаешь, и просто стреляешь в него.	видеть кто то кто знаешь просто стрелять он
Это что, сложно?	это что сложно
Вот, посмотрите.	вот посмотреть
Я не знаю его.	я знать он
Никогда раньше не видел.	никогда ранний видеть
Пистолет!	пистолет
Это должен быть он.	это должный он
Ну что, сложно???	ну что сложно
Это очень просто.	это очень просто
Посмотрите!	посмотреть
Кто эти парни?	кто парень
Я их раньше не видел.	я ранний видеть
Теперь это сложно?	теперь это сложно
Бам!	бам
Вы можете это сделать? Или я все должен делать сам?	вы мочь это сделать или должный делать сам
Я займусь этим.	я заняться это
Ставлю твою задницу, ты сможешь.	ставить твой задница смочь
Возьмите эту машину! Для чего я ее и заказывал!	взять машина для заказывать
Останься.	остаться
Мне нужен кто то опытный, кто будет охранять это место.	я нужный опытный охранять это место
Поживей!!!	живой
Мне всегда это не нравилось.	я это нравиться
Я вижу это.	я видеть это
Я был музыкантом.	я музыкант
Ты был хорошим?	ты хороший
Да, так.	да так
Они прострелили мне руку.	они прострелить рука
Ты знаешь ...	ты знаешь
... гораздо легче нажимать на курок, чем играть на гитаре.	гораздо лёгкий нажимать курок играть гитара
Уничтожать проще, чем создавать.	уничтожать простой создавать
Они убили женщину, которую я любил.	они убить женщина который любить
Они разрушили всю мою жизнь.	они разрушить мой жизнь
Человек Буччо сделал это.	человек буччо сделать это
Почему ты не убил Буччо?	почему убить буччо
Да, так ...	да
... план такой :	план
Ты можешь уйти без меня, пока я убью его.	ты мочь уйти я пока убить он
У тебя есть деньги.	у деньга
Нет никаких денег.	нет никакой деньга
Что?	что
Их нет.	они нет
Я прятала их в книгах.	я прятать книга
Они сгорели.	они сгореть
Вот дерьмо!	вот дерьмо
У меня нет ничего. Ничего...	у ничто ничто
Великолепно.	великолепно
Дерьмо!	дерьмо
А как насчет того, чтобы позвонить твоим друзьям?	а насчёт тот позвонить твой друг
Кампа	кампа
Кино	кино
Они уничтожат весь город.	они уничтожить весь город
Буччо может уйти. Забудь об этом.	буччо уйти забыть это
Это может не иметь никакого значения для тебя ...	это иметь никакой значение
... но он будет везде где я, пока он жив.	везде я пока живой
Это важно для меня.	это важный я
Кампа?	кампа
Кино рядом?	кино ряд
Как быстро вы сможете приехать в Санта Сецилию?	как быстро смочь приехать сант сецилия
Я буду ждать.	я быть ждать
Спасибо.	спасибо
Кампа ...	кампа
... захватите ваши гитары.	захватить ваш гитара
Дай мне силу ...	дать сила
... быть тем, кем я был.	тем кто быть
И забудь о том что я есть.	и забыть есть
Снова вместе, да?	снова вместе да
Сыграем.	сыграть
Прикрой себя!	прикрыть себя
Бля!	бля
Я не уверен, что это то место.	я уверенный это место
Это оно.	это оно
Я пойду с тобой.	я пойти ты
Манито.	манитый
Что ты делаешь здесь?	что делать здесь
Я думал, что ищу самого дьявола.	я думать искать самый дьявол
А теперь вижу, что нашел своего брата.	а видеть найти свой брат
Я не знал, что это ты.	я знать это ты
Я узнал это только сегодня утром.	я узнать это сегодня утром
Теперь я должен убить тебя прямо сейчас.	теперь должный убить прямо сейчас
Ты разочаровал меня.	ты разочаровать я
Мы всегда знали, что это хорошо не кончится.	мы знать это кончиться
Никогда я так не был прав.	никогда право
Итак мой младший брат пришел сюда ...	итак младший брат прийти сюда
... преподать мне урок.	преподать урок
Показать мне что правильно, а что нет.	показать правильно нет
Ты - гитарист.	ты гитарист
Почему же ты убиваешь моих людей, ломаешь мой бизнес?!	почему убивать мой человек ломать бизнес
Они убили женщину, которую я любил.	они убить женщина который любить
Ну ты убил их! Что тебе еще надо?	ну убить они что ты надо
Я не намерен убивать невинных.	я намеренный убивать невинный
Ты просто их покупаешь.	ты просто покупать
Ты их не убиваешь ...	ты убивать
... пока ты можешь их использовать.	пока мочь использовать
Разве это не та женщина, которую ты любишь сейчас?	разве это тот женщина который любить сейчас
Когда мы что то теряем...	когда терять
... мы всегда что то находим.	находить
Она - подтверждение этого.	она подтверждение это
Поверь мне. Я знаю.	поверь я я знать
Извини за книжный магазин.	извинить книжный магазин
Я всегда говорил, что это дело прогорит в дым.	я говорить это дело прогореть дым
Если бы я знал, что ты спишь с моим братом, я бы все сделал иначе.	если знать спать мой брат сделать иначе
Цезарь...	цезарь
... я умею читать по глазам человека.	уметь читать глаз человек
И что ты прочел в моих глазах?	и прочесть мой глаз
Поражение, брат.	поражение брат
Поражение?	поражение
Посмотри на себя.	посмотреть себя
Ты пришел сюда убить меня.	ты прийти сюда убить я
Разве наш отец гордился бы этим?	разве наш отец гордиться это
Ты всегда был маленьким гитаристом.	ты маленькая гитарист
Его маленьким музыкантом.	он маленькая музыкант
А сейчас ...	а
... просто куском дерьма, таким же как и я!	просто кусок дерьмо такой я
Ты хочешь убить меня?	ты хотеть убить я
Позволь я скажу кое что.	позволить сказать кой что
Ты уже убил меня!	ты убить я
Подними свои руки, манито.	поднять свой рука манитый
Давай.	давать
Подними их!	поднять они
Я сожалею.	я сожалеть
Я не могу допустить твоего геройства, пока я наказываю Каролину ...	я мочь допустить твой геройство пока наказывать каролина
... за предательство.	предательство
Но дай мне сделать это и мы в расчете.	но дать сделать это расчёт
Чистая порка.	чистый порка
Ты убил моих людей. Хорошо.	ты убить мой человек хорошо
Что сделано то сделано.	что сделать сделать
Мне конец, так или иначе.	я конец иначе
Но сейчас ...	но
... я убью Каролину.	убить каролина
И ты это увидишь.	и это увидеть
Прощай, Каролина.	прощать каролина
Всех кого убили ...	весь кто убить
... были чьими то отцами ...	чей отец
... чьими то сыновьями ...	чей сын
... чьими то братьями.	чей брат
Тренируйся.	тренироваться
Куда ты идешь?	куда идти
Я не знаю.	я знать
Каролина?	каролина
"Я сказал тебе ""Спасибо""?"	я сказать ты спасибо
Нет.	нет
Обязательно скажу.	обязательно сказать
Итак ...	итак
Я хочу, что бы ты сказал мне это прямо сейчас.	я хотеть сказать это прямо сейчас
Спасибо.	спасибо
