cleaned_text	lemm_text
-Нет, я же сказал на самом высоком уровне. -Вы имеете ввиду...?	нет сказать самый высокий уровень вы иметь ввиду
Да.	да
Я бы мог потребовать вашу машину.	я мочь потребовать ваш машина
-Потребовать машину. Какой нахал. -Это все вы его разбаловали.	потребовать машина какой нахал это разбаловать
Думаете, он приведет нас к зажигалке? Уверен.	думать привести зажигалка уверенный
Водитель должен был ехать в Терненьян, но согласился сделать небольшой крюк...	водитель должный ехать терненьян согласиться сделать небольшой крюк
...и через двое суток Александр был на Ленерье, но здесь его ждали многие.	и двое сутки александр ленерие ждать многие
До свидания и спасибо вам.	до свидание спасибо вы
-Луна взошла над водоемом. -Так поехали.	луна взойти водоём так поехать
Алло, Машаван?	алло машаван
Алло, Машаван?	алло машаван
Захлопнуть ловушку.	захлопнуть ловушка
-Да он здесь. Идите туда. -Спасибо.	да здесь идти туда спасибо
А я как раз о вас думал. Куда вы пропали? А колбасу вашу я съел.	а думать куда пропасть а колбаса ваш съесть
-Не шути с этим парень. -Точно вам говорю.	не шутить это парень точно говорить
Да цела ваша колбаса. Она в моем шкафчике.	да целый ваш колбаса она мыть шкафчик
-Вот шальной. -Сам такой.	вот шальной сам такой
Это была не иголка в стоге сена... но микрофильм все же в одной из буханок хлеба.	это иголка стог сена микрофильм один буханка хлеб
Что ждете? За ним быстро!	что ждать за быстро
Резиденция президента Франции.	резиденция президент франция
-Мсье? -Скажите патрону, что большего я сделать не успел.	мсьё сказать патрон больший сделать успеть
Сабли на караул.	сабля караул
От имени республики и данной мне властью произвожу вас в кавалеры ордена почетного легиона.	от имя республика дать власть производить кавалер орден почётный легион
Сабли в ножны.	сабля ножны
Дорогой друг я хотел бы представить вас моей жене. Она настоятельно приглашает вас к нам на ужин.	дорогой друг хотеть представить мой жена она настоятельно приглашать мы ужин
-Знаете эта светская жизнь... у меня столько обязательств. -Отложите их мой дорогой друг.	знаете этот светский жизнь столько обязательство отложить дорогой друг
С удовольствием.	с удовольствие
Дорогая, мсье Дюпре согласился нам поведать свои приключения.	дорогой мсьё дюпра согласиться мы поведать свой приключение
Заранее трепещу.	заранее трепетать
Простите, я вас оставлю.	простить оставить
Если хотите, продолжим ужин с утра. Муж в 10 вечера уезжает в Страсбург.	если хотеть продолжить ужин утро муж 10 вечер уезжать страсбург
Боюсь, что кофе нам придется пить без него.	бояться кофе мы прийтись пить он
Спасибо, что предупредили. Я захвачу молоко и рогалики.	спасибо предупредить я захватить молоко рогалик
Скажите, что все забыли о деньгах?	сказать забыть деньга
Кажется, вы не поняли. Выбор был не между орденом и деньгами...	кажется понять выбор орден деньга
...а между орденом и тюрьмой.	а орден тюрьма
Будь моя воля, я бы упрятал вас пожизненно в тюрьму строго режима.	быть воля упрятать пожизненно тюрьма строго режим
-Знаете в чем разница между дураком и вором? -Нет.	знаете разница дурак вор нет
Вор не всегда вор. А вот дурак - это пожизненно.	вор вор а дурак это пожизненно
