cleaned_text	lemm_text
- А Франко нет? - Он вышел купить марки.	а франко нет он выйти купить марка
- Чем недовольны? Не любите работать? - С чего вы взяли?	чем недовольный не любить работать с взять
Это я. Мы вечером увидимся?	это я мы вечером увидеться
Не знаю.	не знать
Жди на том же месте.	ждать место
Нет, не обещаю.	нет обещать
Если я опоздаю, съешь мороженое. Все, пока.	если опоздать съесть мороженое весь пока
Позвольте...	позволить
Я не собираюсь с вами разговаривать!	я собираться вы разговаривать
Неужели непонятно?	неужели непонятно
На этот раз вы потеряли деньги по моей вине.	на потерять деньга мой вина
А раньше забирали деньги и даже не благодарили!	а ранний забирать деньга благодарить
- У вас свои проблемы, у меня - свои! - Послушайте!	у свой проблема свой послушать
- Дайте гарантии, неужто все продать! - Не надо спекуляций!	дать гарантия неужто продать не спекуляция
При падении я даю страховку, при подъеме вы берете разницу.	при падение давать страховка подъём берет разница
Вы правы, но сейчас-то мне что делать, скажите?	вы правый сейчасто делать сказать
Мне до ночи вам все втолковывать?	я ночь втолковывать
Когда вы пришли ко мне, у вас было всего 400-500 тысяч лир, так?	когда прислать к я 400500 тысяча лира так
Да, все верно. Это так.	да верно это так
За 2 года я заработал вам 8 миллионов.	за 2 год заработать 8 миллион
А потом советовал остановиться. Но вам все было мало! Где эти миллионы?	а советовать остановиться но мало где миллион
- Вы что-нибудь купили? - Нет, ничего, я разорен.	вы чтонибыть купить нет ничто разорить
Значит, вы сами во всем виноваты! Признайте это!	значит сам весь виноватый признать это
- Всего доброго. - До свидания.	всего добрый до свидание
- Выпьете? - Немного.	выпить немного
- А ты, Мария? - Я даже аппетит потеряла.	а ты мария я аппетит потерять
Я знаю, почему ты такая недовольная. Не переживай, увидишься с ним завтра.	я знать почему такой недовольный не переживать увидеться завтра
Я вчера видел, как она вместе с ним любовалась закатом.	я вчера видеть вместе любоваться закат
- Пока! - До свидания.	пока до свидание
Пока.	пока
Небольшая чистка нам не помешает.	небольшой чистка мы помешать
Останутся лишь лучшие клиенты, те, кто сильно не страдает.	остаться лишь хороший клиент тот сильно страдать
Недавно звонил Бардини.	недавно звонить бардиня
Он потерял 1 00 миллионов.	он потерять 1 00 миллион
Но и глазом не моргнул.	но глаз моргнуть
Выпьем за него!	выпить он
Налей мне. У меня нет сил даже пальцем пошевелить.	налить я у сила палец пошевелить
- Куда ты? - Я забыл, меня ждут.	куда ты я забыть ждать
- Привет. - Привет.	привет привет
- Ты что, покрасила волосы? - Немного изменила тон. Не нравится?	ты что покрасить волос немного изменить тон не нравиться
- При знакомстве ты была блондинкой. - Все так хорошо начиналось!	при знакомство блондинка весь начинаться
Может, закончим на этом?	мочь закончить это
Да.	да
Пожалуй.	пожалуй
- Пойдем? - Хочешь уйти?	пойти хотеть уйти
А что тут делать?	а делать
Ты права.	ты право
Уходи, а я останусь здесь.	уходить остаться здесь
- Привет, красавица! - Привет. А ты кто?	привет красавица привет а кто
Добрый вечер.	добрый вечер
Здравствуй.	здравствовать
Что ты пишешь?	что писать
Перевожу статью с испанского.	перевозить статья испанский
Как по-испански: « Я хочу к тебе зайти»?	как поиспански « я хотеть ты зайти»
«Ко мне нельзя». Ужасный язык, правда?	«ко нельзя» ужасный язык правда
Не пойму, зачем тратить на это время?	не понять тратить это время
Я тоже.	я тоже
Это моя машина!	это машина
Тот самый пьяница.	тот самый пьяница
Он угнал мою машину!	он угнать мой машина
Мне жаль.	я жаль
Да уж.	да уж
Где тут полиция?	где полиция
Не знаю.	не знать
- А такси здесь есть? - Я вызову.	а такси есть я вызов
- Привет. - Привет.	привет привет
Я хочу посмотреть.	я хотеть посмотреть
- Хорошо, что ты меня позвал. - Там труп.	хорошо позвать там труп
Не может быть! Тот пьяный, которого мы видели?	не быть тот пьяный который видеть
Скорее всего. Больше некому.	скорее всего большой некого
Он, наверное, медленно тонул. Вмятин совсем немного.	он наверное медленно тонуть вмятина немного
Что? Ты думаешь о вмятинах?	что ты думать вмятина
Еще о том, сколько времени придется чинить двигатель, и о деньгах.	ещё тот сколько время прийтись чинить двигатель деньга
Пожалуй, я ее продам.	пожалуй продать
Пробег - 8 тысяч, она почти новая.	пробег 8 тысяча новый
Как дела?	как дело
Хорошо, а у тебя? Что нового на бирже?	хорошо ты что новое биржа
Ситуация улучшилась.	ситуация улучшиться
Только с утра потратил уйму времени в полиции.	только утро потратить уйма время полиция
Они хотели знать, как угнали мою машину, ее номер и все такое.	они хотеть знать угнать мой машина номер такой
- Я тоже отнимаю у тебя время? - Нет, мне по дороге.	я отнимать время нет дорога
Да? Но я-то пришла с тобой повидаться. Вот дурочка!	да но ято пришлый ты повидаться вот дурочка
Хорошо играет.	хорошо играть
Что за пианист?	что пианист
Не знаю. Кто-то из стариков.	не знать ктоть старик
Марта!	март
Она родилась в Кении, убивала слонов и бегемотов.	она родиться кения убивать слон бегемот
Марта!	март
- Привет! - Скорее неси свою винтовку!	привет скорее нести винтовка
Минутку.	минутка
Приготовься!	приготовиться
Прекрасный выстрел! Ты видел?	прекрасный выстрел ты видеть
Спасибо!	спасибо
- Какая она умница! - Да, умница.	какой умница да умница
Ты уже домой?	ты домой
Пока!	пока
Перейдем дорогу, я тебя поцелую.	перейти дорога поцелуй
Мы на середине.	мы середина
Я ухожу.	я уходить
Да?	да
Что?	что
Ладно.	ладный
Подожди.	подождать
Да. Ну, пока.	да ну пока
Алло?	алло
Слушаю.	слушать
Слушаю!	слушать
Ты уже здесь?	ты здесь
Уже 1 5 минут.	уже 1 5 минута
- Я думал, что я приду первым. Но первой пришла я.	я думать прийти один но один пришлый я
- Как дела? - Отлично.	как дело отлично
Я купил новую машину.	я купить новый машина
БМВ.	бмв
Чем займемся? Поедем куда-нибудь?	чем заняться поехать куданибудь
Давай.	давать
- Ко мне домой? - К тебе домой.	к домой к ты домой
Какое красивое лицо!	какой красивый лицо
Что с тобой случилось?	что ты случиться
Ничего. Погуляем немного.	ничто погулять немного
Почему ты села здесь?	почему село здесь
- А это что? - Она всегда здесь висела.	а это что она висеть
- Ты, правда, здесь живешь? - Иногда. Я здесь родился.	ты правда жить иногда я родиться
- А где ты обычно живешь? - У меня есть другая квартира.	а обычно жить у другой квартира
Она поменьше.	она маленький
Холостяцкая квартира? Почему мы не пошли туда?	холостяцкий квартира почему послать туда
Потому что... Хочешь?	потому что хотеть
Конфеты будешь?	конфета быть
Какая жалость!	какой жалость
Все правильно. Перестань обращаться со мной как с гостьей. Иди сюда.	весь правильно перестать обращаться я гостья идти сюда
Что ты делал вчера вечером?	что делать вчера вечером
- Ужинал с восемью миллиардами. - Да? И девочки по вызову?	ужинать восемь миллиард да и девочка вызов
Если бы было на это время. Я сам - девочка по вызову!	если это время я девочка вызов
Твои родители никогда не включают свет?	твой родитель включать свет
А ты чем вчера занималась?	а вчера заниматься
Почему ты задаешь так много вопросов?	почему задавать вопрос
Необязательно знать так много о другом человеке, чтобы любить его.	необязательно знать друг человек любить он
Иначе и любить не стоит.	иначе любить стоить
Все же, мне удалось развлечься в компании очаровательных людей.	весь же удаться развлечься компания очаровательный человек
- Я их знаю? - Вряд ли. Они не играют на бирже.	я знать вряд ли они играть биржа
Тебе не нравится биржа?	ты нравиться биржа
Я так и не поняла, что это - контора, базар или ринг.	я понять это контора базар ринг
Хотя это на самом деле и неважно.	хотя это самый дело неважно
Можно чаще там бывать. Если вникнуть в суть, то это становится страстью.	можно чаща бывать если вникнуть быть это становиться страсть
Страстью к чему, Пьеро?	страсть что пьеро
- Извини, я не хотел. - Ничего. Платье всегда рвется.	извинить хотеть ничто платье рваться
Виттория.	виттория
Виттория, можно войти?	виттория войти
Нет, нельзя.	нет нельзя
Я чувствую себя иностранцем.	я чувствовать иностранец
Странно, я также воспринимаю тебя.	странно также воспринимать ты
Ты выйдешь за меня замуж?	ты выйти замуж
Замужеством я уже сыта.	замужество сытый
Ты ведь никогда не была замужем.	ты замужем
Я имела в виду другое.	я иметь вид другой
Тогда я тебя просто не понимаю.	тогда просто понимать
А вы со своим женихом понимали друг друга?	а свой жених понимать друг друг
Если любишь, то понимаешь. Тогда и понимать нечего.	если любить понимать тогда понимать нечего
Скажи, как, по-твоему, мы сможем жить вместе?	сказать как потвоему смочь жить вместе
Не знаю, Пьеро.	не знать пьеро
Только и твердишь: «Не знаю»! Так почему ты со мной встречаешься?	только твердить «не знаю» так почему я встречаться
Но не говори: «Не знаю»!	но говорить «не знаю»
Я бы хотела не любить тебя.	я хотеть любить ты
Или полюбить сильнее.	или полюбить сильный
- Получается, одна рука лишняя. - Давай ее сюда.	получаться один рука лишний давать сюда
Нет.	нет
Нет, теперь твоя лишняя.	нет твой лишний
- Подожди. - Не убирай, мне так нравится.	подождать не убирать нравиться
А помнишь, мы видели на днях ту пару на скамейке?	а помнить видеть день тот пара скамейка
Да.	да
Как они делали?	как делать
Такие смешные! Они так друг на друга смотрели!	такой смешной они друг друг смотреть
Я вспомнила другую пару.	я вспомнить другой пара
Какую?	какой
Уже поздно.	уже поздно
Для тебя - не для меня.	для я
Мы завтра увидимся?	мы завтра увидеться
Мы увидимся завтра	мы увидеться завтра
И послезавтра.	и послезавтра
- И после послезавтра... - И на следующий день...	и послезавтра и следующий день
И сегодня вечером.	и сегодня вечером
В восемь. На том же месте.	в восемь на место
ЯДЕРНЫЙ ВЕК	ядерный век
МИР НЕУСТОЙЧИВ	мир неустойчивый
КОНЕЦ ФИЛЬМА	конец фильм
